epoch,train_reconstruction_loss,train_vq_loss,train_physics_loss,train_total_loss,val_reconstruction_loss,val_physics_loss,divergence_error,residual_norm,codebook_perplexity,codebook_utilization,lr
31,0.2731554925441742,0.5969334483146668,1.2863756403923035,0.9987265079021453,0.3486673543229699,1.9912348724901676,0.5586182475090027,2.7059569358825684,472.80225424830815,0.99609375,0.0001421496065635584
32,0.27019599837064745,0.5924441449642182,1.255960922241211,0.9882362341880798,0.3374856552109122,1.963413406163454,0.5358709096908569,2.680973529815674,468.69115517590126,1.0,0.00013432073050985197
33,0.26673725628852846,0.5880754435062409,1.220059516429901,0.9768186569213867,0.34090838953852654,1.8378432132303715,0.5226913094520569,2.595883369445801,471.16046138896223,1.0,0.00012653483024396533
34,0.26312715268135073,0.5812076222896576,1.1875478420257568,0.9630895586013793,0.3288682624697685,1.764454796910286,0.49133068323135376,2.546572685241699,469.14311524962415,1.0,0.00011881324637733606
35,0.26048090183734895,0.5759918015003205,1.1540050134658812,0.9518732032775878,0.32982812356203794,1.69547451287508,0.46693840622901917,2.497243642807007,467.37356779320686,0.998046875,0.00011117714323462187
36,0.25684854328632356,0.5691130180358887,1.1235070402622223,0.938312267780304,0.3263349896296859,1.6486313864588737,0.43994227051734924,2.4446825981140137,464.00560771610355,0.998046875,0.00010364745084375787
37,0.2551008504033089,0.5636461641788483,1.1010693867206574,0.9288539552688598,0.31749369110912085,1.6164159402251244,0.43474799394607544,2.4452147483825684,464.2290837513811,0.99609375,9.624480756820493e-05
38,0.25266560637950897,0.5470552070140838,1.082598042488098,0.907980616569519,0.30940162762999535,1.4905212949961424,0.3993416130542755,2.3482611179351807,466.37020280050206,0.998046875,8.898950353862994e-05
39,0.2488403233885765,0.5302146220207214,1.0480267531871796,0.8838576209545136,0.3012145133689046,1.5515996515750885,0.4096652567386627,2.3953263759613037,468.0298011363666,0.99609375,8.190142503906796e-05
40,0.2460839387178421,0.5178700134754181,1.0233682503700257,0.8662907795906067,0.30418003164231777,1.4278527200222015,0.37571609020233154,2.298866033554077,467.8362607320204,0.99609375,7.500000000000001e-05
41,0.24225614070892335,0.502444945693016,1.0001418116092682,0.8447152664661407,0.29515211191028357,1.4287144467234612,0.3679950535297394,2.2931065559387207,467.3622585453474,0.99609375,6.830414474774596e-05
42,0.23947677677869797,0.4902393807172775,0.9848568391799927,0.8282018420696259,0.2952165836468339,1.5239450819790363,0.37782758474349976,2.3239262104034424,470.211624318485,0.998046875,6.183221215612902e-05
43,0.237675286591053,0.4787859933376312,0.9630851962566376,0.8127697992324829,0.2958517661318183,1.3773890268057585,0.3598781228065491,2.2599432468414307,467.1458023814742,0.998046875,5.560194134252439e-05
44,0.2350015012025833,0.46584092199802396,0.945529730796814,0.7953953971862793,0.28683079220354557,1.378126947209239,0.3532203435897827,2.2537450790405273,470.37859514132384,0.99609375,4.96304090461713e-05
45,0.23302274590730668,0.4590995073318481,0.9311594152450562,0.7852381925582885,0.28296345844864845,1.4178467188030481,0.35644659399986267,2.275791883468628,472.19102052595184,0.998046875,4.393398282201787e-05
46,0.2310029125213623,0.4572603977918625,0.925882264137268,0.7808515367507934,0.2826976873911917,1.2607646062970161,0.33249786496162415,2.178706407546997,471.7630711584588,0.998046875,3.8528276178390874e-05
47,0.22988482427597046,0.4529179821014404,0.9262364935874939,0.7754264543056488,0.28269753605127335,1.3594498597085476,0.3424414098262787,2.248328447341919,471.729604963012,0.998046875,3.342810578145436e-05
48,0.2277525115609169,0.4511351214647293,0.9136639037132264,0.7702540266513824,0.2806541249155998,1.2914770394563675,0.32790839672088623,2.1867284774780273,467.96037349463927,0.994140625,2.8647450843757894e-05
49,0.22584937220811843,0.4472437658309937,0.8984065780639648,0.7629337985515594,0.2801266396418214,1.4743309300392866,0.3572559058666229,2.3337602615356445,471.2569232748807,0.998046875,2.4199414808186403e-05
50,0.22471498829126357,0.4442051031589508,0.8935070445537567,0.7582707960605621,0.27898721443489194,1.3925465568900108,0.33209314942359924,2.2566211223602295,470.34799803311546,1.0,2.0096189432334187e-05
51,0.2239030789732933,0.4438397164344788,0.8918312165737152,0.7569259173870087,0.28094008611515164,1.4958576243370771,0.34252846240997314,2.3237733840942383,471.9263056762929,1.0,1.6349021371744827e-05
52,0.22391640567779542,0.44332186913490296,0.8950810091495514,0.7567463726997375,0.2796781538054347,1.5068559274077415,0.35416656732559204,2.3290438652038574,472.81986181285174,1.0,1.2968181353609849e-05
53,0.22304360675811769,0.44232057249546053,0.8869727828502655,0.7540614566802979,0.2808409030549228,1.511367753148079,0.3534482419490814,2.351219415664673,472.4061961011616,1.0,9.962936025419734e-06
54,0.22327414506673812,0.44405631470680235,0.9066937329769135,0.7579998352527618,0.27784364530816674,1.4402409959584475,0.3390512466430664,2.302907705307007,473.7563416744358,1.0,7.3415225557269666e-06
55,0.22275112342834472,0.4454936428070068,0.8889694421291351,0.757141714334488,0.2764803688041866,1.390355158597231,0.33047834038734436,2.2621753215789795,473.9211437096096,1.0,5.111126056639751e-06
56,0.22234153544902802,0.4444565358161926,0.8894197134971619,0.755740042924881,0.27556558791548014,1.3980427663773298,0.32837891578674316,2.2738561630249023,474.70908678787555,1.0,3.2778598899291457e-06
57,0.22206710070371627,0.4408758119344711,0.8917287828922271,0.7521157896518708,0.2746045575477183,1.376297591254115,0.3250434696674347,2.256542444229126,475.67185210215644,1.0,1.8467489107293506e-06
58,0.2224198278784752,0.4440618849992752,0.9012576384544373,0.7566074748039245,0.27565198857337236,1.3497897628694773,0.32894816994667053,2.2468760013580322,474.66862270255655,0.998046875,8.217156947589897e-07
59,0.2228020594716072,0.444461230635643,0.90282408618927,0.7575456976890564,0.2769694458693266,1.3672296684235334,0.32741856575012207,2.2570106983184814,474.61877305577156,0.998046875,2.05569786813925e-07
60,0.22287833052873612,0.4440048220157623,0.9069693539142608,0.7575800883769989,0.27729408582672477,1.3514889255166054,0.3322192430496216,2.2394227981567383,474.8614250933649,0.998046875,0.0
